id,title,album,artist,genre,country,released,duration,released-timestamp,duration-float
1291222712,Exclusive Club (Out On The Floor),Nothing Like It,Mark Mercer (2),Pop,US,2004,9:51,1072915200,9.51
212025256,Intermezzo F-Moll Op. 129 Nr.7,Kammermusik Und Orgelwerke,Max Reger,Classical,Germany,,,,
1521725202,Stronger In The End,Sooner Or Later,Sonny Knight & The Lakers,Funk / Soul,US,2016,,1451606400,
255646902,"""Merry Christmas Uncle! God Save You!""",A Christmas Carol,Jonathan Winters,Children's,US,2007,2:56,1167609600,2.56
674201809,Bandito,Calling Up Spirits,Dick Dale,Rock,US,1996-06-02,5:22,822760000,5.22
762292005,Portugese Washerwoman,A Certain Smile A Certain Sadness,Walter Wanderley,Latin,Australia,1966,1:20,-126220400,1.2
1254840709,Soft Comfort,The Visage Of Noise,Various,Electronic,US,2019,,1546200800,
1282227506,Asturias,Greatest Hits/The Guitar,John Williams (7),Classical,South Africa,1972,6:17,62072000,6.17
847462702,Babe,Icon 2 (Zinepak),Styx,Rock,US,2010,,1262204000,
475582201,Just Push Play,Just Push Play,Aerosmith,Rock,Europe,2001,2:52,978207200,2.52
1009664514,Are You Lonesome Tonight,Piano Moods,Various,Pop,,,,,
1272576504,Hout Vasthouden,Plezante Stoten,Yvonne Verbeeck,Non-Music,Belgium,,5:00,,5
1266227204,Funky Chicken,Amazing Underground 6,Various,Electronic,Singapore,2000,2:09,946684800,2.09
802526201,Tosca,La Bohème,Beniamino Gigli,Classical,Spain,1958,,-278691200,
1255759812,Aum Sweet Aum,Songs About Pathos / The Meaning Of Fife,Fordell Research Unit,Electronic,UK,2018-09-00,,1525760000,
670507208,"Что Будет, То Будет",Мечты Сбываются,Приключения Электроников,Pop,Russia,2014,,1288524400,
896845701,The Road To Freedom,The Road To Freedom,Chris De Burgh,Pop,Russia,,4:25,,4.25
1227145006,"Grim, Grinning Ghosts",Walt Disney World Resort Official Album,Various,Children's,US,2000,5:28,946684800,5.28
285418600,Handbags & Gladrags,Handbags & Gladrags,Chase (5),Rock,UK,1971-10-29,2:20,57542400,2.2
1528217400,One After 909,Rock'n'Roll Classics,Os Berbigão,Rock,Brazil,2000,,946684800,
472805012,July Morning,The Legend Continues... A Celebration Of Thirty Years In Rock,Uriah Heep,Rock,UK,2001,,978207200,
928628202,Wakker In Een Vreemde Wereld,Nederlandstalige Popklassiekers,De Dijk,Pop,Netherlands,2012-02-25,,1220128000,
871490006,The Black Widow,Rock 'N' Roll 'N' Rumble,Link Wray And His Ray Men,Rock,UK,1979,1:52,282996800,1.52
742040402,Find Me,On The Road,p'etra,"Folk, World, & Country",Netherlands,2012,4:22,1225276000,4.22
442894907,Promises Made,Tiffany,Tiffany,Pop,US,1987,,526457600,
1418864604,Bob,American Drugs & German Beers,NOFX,Rock,Europe,2019-09-24,,1569282200,
279094820,Meet The Beat Of My Heart,1925-1928,Gene Krupa And His Orchestra,Jazz,Europe,1994,2:28,757282400,2.28
1547719601,Oh!,Shanghai Shuffle: 20th Anniversary 1998-2018,Janet Klein And Her Parlor Boys,Jazz,,2018,,1514764800,
110129500,Don't Be Shy (Tom Neville Remix),Don't Be Shy,Spektrum,Electronic,UK,2007-10-00,,1191196800,
670469002,Hands Of Black Death,Dark Gods: Seven Billion Slaves,Von (2),Rock,"USA, Canada & UK",2012-02-22,06:14,1262910400,6.14
1282802702,Oliko Ne,Tiilat Retalehtaa,Tiilat Ja Pelimannit,"Folk, World, & Country",Finland,2008,2:42,1199145600,2.42
1105272802,Ritual (Nous Somnes Du Soleil),Tales From Topographic Oceans,Yes,Rock,Japan,1996-02-25,21:22,827712000,21.22
971548909,Locked In,Electric Eye,Judas Priest,Rock,Canada,2002,,1041279200,
911060010,Dem Naa (Radio edit),Dem Naa,Naby,Reggae,France,2010,4:11,1262204000,4.11
121926905,Cry Free,Powerhouse,Deep Purple,Rock,Italy,1978,2:08,252460800,2.08
1012481402,Blood Drops,Live & Acoustic,Lucky Boys Confusion,Rock,US,2007,,1167609600,
1190222715,Don't Keep Me Wonderin',"Live At The Atlanta International Pop Festival July 2 & 5, 1970",The Allman Brothers Band,Blues,Europe,2018-04-21,4:02,1524268800,4.02
468729000,The Funeral Hours,The Crowning Horror,Pest (5),Rock,Poland,2012-06-19,1:10,1271600000,1.1
244569254,Been So Long,The Doo Wop Box,Various,Rock,US,1992,,725846400,
762274806,Story Of Isaac,Live Songs,Leonard Cohen,Rock,Spain,1976,2:48,189202400,2.48
1226259410,Najkrajše Pesmi,Re-Belle: Posvečeno Edit Piaf,Boris Cavazza,Stage & Screen,Slovenia,2018-02-00,,1519862400,
1479487200,Side Underground,Antichrist Rise To Power,Departure Chandelier,Rock,US,2020,,1577826800,
1228026709,Happily Ever After,Mental Cuisine - The Appetizer,Prosperous (2),Hip Hop,US,2011,2:24,1292840000,2.24
1089214205,Baby I'm Yours,Holiday On Sunday,Various,Funk / Soul,Canada,2000,2:22,946684800,2.22
450422700,Can U Feel It (Lcd Radio Edit),Planet Dance 2,Various,Electronic,US,1998,,882612800,
262258700,Whatever Happens (Original Mix),Whatever Happens,Mark Leanings,Electronic,Ireland,2012-05-28,8:00,1228162200,8
1242766901,Chopper Slang,Promo Fieldzz,Various,Electronic,Brazil,1999,,915148800,
216621507,La Ira Del Viento,Dead Romantic Wave,Various,Pop,,2006,,1126072600,
1222245526,Kosolapaja Ljubov,Полная Коллекция Альбомов,Елена Ваенга,Pop,Russia,2010,2:04,1262204000,2.04
292666602,Eu Não Esqueço Nada (Memê Tv Acustico),Eu Não Esqueço Nada,Kid Abelha,Pop,Brazil,2002,4:20,1009842200,4.2
870782001,Lost In A Moment,Andromeda / Lost In A Moment,Breky (2),Electronic,US,2016-06-27,7:48,1466985600,7.48
248275506,Everyday People,A Natural Woman,Peggy Lee,Funk / Soul,US,,2:28,,2.28
1252072005,Farewell,The Metal Opera,Tobias Sammet's Avantasia,Rock,Russia,2018,6:22,1514764800,6.22
802216007,De Psychonaut,Tram 6,Zjuul Krapuul,"Folk, World, & Country",Belgium,2012,,1256998400,
224222915,Gewerkschafter-Blues,Adolf Hitler Lebt!,Gigi & Die Braunen Stadtmusikanten,Rock,Germany,2010,4:12,1262204000,4.12
1081200001,Barakacha,"Quiero, Quiero, Quiero / Barakacha",Los Gigantes (2),Rock,Uruguay,1970,,0,
1448085612,Double Dealing,Hidden Gems from Chess,Various,Blues,,2019,,1546200800,
229448101,Loot's The Root,Loot - Original Soundtrack,Steve Ellis,Stage & Screen,UK & Europe,1970,,0,
816202100,Katzen Im Weltall,Katzen Im Weltall,Cräsh Bändicoot,Hip Hop,Germany,2016-02-15,1:22,1455494400,1.22
225599802,Como Vengais!!!,Diffidati Con Noi,Various,Rock,Germany,2009,2:07,1220768000,2.07
441995502,Она Была В Париже,"Не Кричи Нежных Слов, Не Кричи...",Владимир Высоцкий,Pop,Russia,2012,1:24,1225276000,1.24
1265929401,Night Of The Fireflies,Tennessee Ten,Boz Hayward,"Folk, World, & Country",UK,2017,4:04,1482228800,4.04
285468201,The Red Wagon,Sound Games,Vladimir Tarasov,Jazz,Lithuania,2008,,1199145600,
1008118898,Don't You Know,The Man Who Changed Guitar Forever!,Allan Holdsworth,Rock,US,2017,9:12,1482228800,9.12
922122704,Burundanga,"""Seguimos Alegrando Al Perú""",Various,"Folk, World, & Country",Peru,1975,,157766400,
1129200708,Life Is For Living,Turn Of The Tide,Barclay James Harvest,Rock,France,1981-05-00,2:40,257522200,2.4
1020826907,Firing Up The Sunset Gun,Animal Logic,Animal Logic,Pop,Japan,1989,4:02,599616000,4.02
1019222220,Surrender,Elvis Forever,Elvis Presley,Pop,Germany,,1:52,,1.52
1496278212,La Rosa Dei Venti,La Rosa Dei Venti,Alessio Bonomo,"Folk, World, & Country",Italy,2001,2:20,978207200,2.2
902721019,Interview (London - Brian Matthew),Mythology 1965,The Beatles,Pop,Russia,2002,,1009842200,
988120012,No.9 - Finale,The Sleeping Beauty,André Previn,Classical,,2004,7:22,1072915200,7.22
1414222608,Funk Metal Junk,Depth Charge 8,Various,Pop,Australia,2009,2:41,1220768000,2.41
1412226721,The Marvelous Toy,Your Hit Parade - The Fun-Time '50s & '60s,Various,Pop,US,1992,,725846400,
1462621901,Street Tab (OD404 Remix),Street Tab,RR Fierce,Electronic,UK,2004-06-00,7:07,1086048000,7.07
1291121612,No Matter What,"Old Times Good Times - Medley ""Beatles & Hits Collection""",Flash Band (2),Rock,Brazil,1981,,247155200,
256759700,Times Like These (Acoustic Video),In Your Honor,Foo Fighters,Rock,Mexico,2005,2:50,1104527600,2.5
465525202,With Heaven On Our Side,The Very Best...And Beyond,Foreigner,Rock,Canada,1992,5:16,694224000,5.16
215252707,After Closing The Door,Shake,Primitive Noise,Rock,Spain,1992,4:00,725846400,4
1029527600,Saludo,Una Yerba Pa' Fumar,Montecristo,Non-Music,Panama,1971,,21526000,
802254907,Torna,Musiche Del Piccolo Schermo - Sigle TV,Various,Stage & Screen,Italy,1977,,220924800,
822179906,Dad,PaperSkies,Somepling,Jazz,France,2016-04-16,6:28,1460764800,6.28
987856001,Boom - Boom,Message From My Heart,Mabel (2),Pop,Denmark,1978,,252460800,
1170941901,Absurdity in Everything,Plays the Millennial Blues,Podacter,Rock,US,2015-08-14,,1429510400,
676545400,Untitled,Csövesek,Halalnihil,Non-Music,Hungary,2015-02-15,,1426277600,
1161120701,Proud Mary,Brenda Lee By Request,Brenda Lee,Pop,Japan,1971,,21526000,
1048205500,When Doves Cry,Greatest Hits,Prince,Pop,,,2:49,,2.49
1046121501,"Oh, Humanity",Life As A Clerical Error,Jake Tobin,Rock,US,2015,1:26,1420070400,1.2599999999999999
526992109,Stir It Up,Never Been Rocked Enough,Delbert McClinton,Blues,Netherlands,1992,,694224000,
200015509,Воспоминание О Пехоте,Теперь Толкуют О Деньгах,Константин Тарасов,Pop,Russia,,,,
852492712,Never Saw A Miracle,Heart Rock - Rock Für's Herz Vol. 5,Various,Pop,Germany,1992,2:40,725846400,2.4
417256411,Falsa Saída,Fado A Oitava Cor,Fábia Rebordão,"Folk, World, & Country",Portugal,2011,,1292840000,
257767556,Divinity,Forging The Land Of Thousand Lakes,Amorphis,Rock,Germany,2010-07-09,4:27,1278622600,4.27
252219402,Skew,Nothing But An Underapement,The Ape (4),Rock,Germany,2010-10-10,,1286668800,
1187554600,Mary's Boy Child,Country Christmas Vol.2,The Donnettes,"Folk, World, & Country",,,,,
1122178709,Running To Stand Still,All You Need is Love,U2,Rock,Europe,2017,5:12,1482228800,5.12
55421805,You're The Best Thing That Ever Happened To Me,Greatest Hits,Gladys Knight And The Pips,Funk / Soul,US,1990,2:44,621152000,2.44
828484605,Sherbet Cup,"The Prophet, The Panhandler & The Moon",Raina Rose,"Folk, World, & Country",US,2006,,1126072600,
1549278609,Sweet Temptation,Rare Performances 1946-1981,Merle Travis,"Folk, World, & Country",US,1994,,757282400,
212210401,"""Battle Hymn Of The Republic""",Pioneers In Protest,"Dr. Martin Luther King, Jr.",Non-Music,US,,2:11,,2.11
761850600,Loše Nam Se Piše,Loše Nam Se Piše,Harun Mehmedagić,"Folk, World, & Country",Serbia,2015-10-18,,1445126400,
1164922207,La Part Du Fromage,Devoir D'insolence,Zone D'Expression Populaire,Hip Hop,France,2009,,1220768000,
720621806,Estrelita,Ramblin Rose,Joey Lewis And His Orchestra,"Folk, World, & Country",Trinidad & Tobago,1962,2:29,-220924800,2.29
1220089405,A Minor Event,Haven Street,Haven Street,Jazz,US,2018-05-10,6:27,1525910400,6.27
1541470806,Fox On The Run,Desolation Boulevard,The Sweet,Rock,Australia,1974,,126220400,
802145101,Angel = Ангел,Like A Virgin = Като Дева,Madonna,Electronic,Bulgaria,1988,2:52,567992600,2.5200000000000002
1282890550,Cocaine,Ride Like The Wind,Various,Pop,UK,2018-07-27,,1522649600,
80586901,All That Glitters Isn't Gold,Two Faces Have I,Lou Christie,Pop,US,1962-02-00,2:25,-218246400,2.25
1146920906,The Mighty One,Misty Eyed Adventures,Maire Brennan,"Folk, World, & Country",Indonesia,1994,,757282400,
962697112,HOME,Secrets and White Lies,Jack Howard,Rock,Australia,,,,
429779405,Don't Look Back,The Raw & The Cooked (Ltd Edition Double Album),Fine Young Cannibals,Pop,Spain,1989,,599616000,
887769900,It's Not Right But It's Okay,My Love Is Your Love,Whitney Houston,Hip Hop,Indonesia,1998,4:51,882612800,4.51
250246610,In Your Dreams,Romantic House - The Sound Of Dreamhouse,Various,Electronic,Germany,1996,5:20,820454400,5.2
1511422501,Ascolta Il Tuo Cuore,Ital Trax I151,Various,"Folk, World, & Country",US,1996-11-15,,848016000,
1466745709,Sick And Tired,Pilgrim,Eric Clapton,Rock,Turkey,1998,5:42,882612800,5.42
1252696812,What It Gonna Be Like (Da Next Chapter),Бульвар ... Мечты,Экипаж,Hip Hop,Russia,2004,,1072915200,
1422122201,A Bailar el Dengue,Dengue De Machahuay,Enrique Lynch Y Su Orquesta,"Folk, World, & Country",Peru,,,,
902488004,Shadow Dancing,Summer Jam II,Various,Pop,US,,,,
801480500,Lightning Strikes,The Ultimate Sin,Ozzy Osbourne,Rock,Europe,,,,
921280100,La Guacamaya,La Pistola Y El Corazón,Los Lobos,Latin,Japan,1988-12-05,,597282200,
1208642802,Franks Theme Pt. 2,Educating Rita,David Hentschel,Stage & Screen,Netherlands,1982,2:20,410227200,2.2
892921702,Erasing Concepts,Ominous,Infalling,Rock,US,2016,,1451606400,
1451692128,Intro,Blue Moon Swamp Tour,John Fogerty,Rock,Europe,2006,,1126072600,
1474918202,Born Under A Bad Sign,Rhythm & Blues Night 2009,Booker T & The MG's,Funk / Soul,,,,,
1146591501,Dark Science,Being Alone,Ramiro Lopez,Electronic,Sweden,2018-01-00,,1514764800,
22486002,It'z Uzelezz (Evil Dee Instrumental),It'z Uzelezz,Finsta,Hip Hop,US,1998,4:27,882612800,4.27
1021648410,Cafe Mozart Waltz,Instrumentally Yours,Guy Lombardo And His Royal Canadians,Jazz,US,1959,,-247155200,
222201207,Mechanical M.,Ordine '91-'96,Starfuckers,Rock,Italy,2010,2:28,1262204000,2.2800000000000002
1076984700,Big Dragon,Big Dragon,Nandoo,Electronic,Germany,2014-04-04,,1296569600,
249828214,I'll Sail My Ship Alone,The Greatest Hits Vol. 2,Jerry Lee Lewis,Rock,Europe,1986,2:09,504921600,2.09
120812705,New World Order,Killer Lifestyle,Pong (7),Rock,US,2001,6:58,978207200,6.58
226672001,"Baby, Komm Und Tanz","Bye Bye, Fräulein",Roberto Blanco,Pop,Germany,1976,2:50,189202400,2.5
41207507,大理石の廊下,悪魔城ドラキュラ X ～月下の夜想曲 (Original Game Soundtrack),Michiru Yamane,Stage & Screen,Japan,1997-04-09,1:24,860544000,1.24
1210487802,Zorro Zagas,Revision,Lagartijeando,Electronic,Colombia,2018-11-16,,1542226400,
1027682806,Barafostus' Dreame,Keyboard Music of the English Home 1550-1750,Sally Owen,Classical,UK,,,,
1542704215,Sois Sanctifié,La Taille De Mon Âme,Daniel Darc,Pop,France,2020-05-29,,1590710400,
606892511,I See Your Face,Corazón,Santana,Pop,US,2014,1:19,1288524400,1.19
124945607,The Return,Clin D'Oeil,Jazz Liberatorz,Hip Hop,France,2008,5:14,1199145600,5.14
1462261601,Kolo Iz Požarevca,Narodna Kola,Ansambl Sestara Janković,"Folk, World, & Country",Yugoslavia,1975,,157766400,
1528751244,One Hundred And Rising,The Best Of Talkin' Loud Recordings,Incognito,Pop,Italy,2009,5:55,1220768000,5.55
1210257005,Something About England,Sandinista!,The Clash,Reggae,US,1980,,215522800,
79662510,Jim Clark Was Driving Recklessly,Les Maledictus Sound,Les Maledictus Sound,Pop,Canada,1999,2:15,915148800,2.15
974291817,Oh Mama Mama,Live From Armadillo World Headquarters 1972 And The Capitol Theatre 1975,Commander Cody And His Lost Planet Airmen,"Folk, World, & Country",Germany,2007,2:59,1167609600,2.59
1501710852,Countdown To Extinction (demo),Hell Wasn't Built in a Day: The Complete Remasters,Megadeth,Rock,US,2004-11-16,2:55,1100562200,2.55
1091949208,Nothing Amazes Me,Slang Banging,Kiew Nikon,Hip Hop,Russia,2014,2:52,1288524400,2.5200000000000002
469429611,Ya Estamos Hartos,Vol. 1,Various,Rock,US,2012,1:55,1225276000,1.55
109758202,Alligator,Anthem Of The Sun,The Grateful Dead,Rock,US,1970,11:20,0,11.2
270847904,Perfect,Echo Mountain,K's Choice,Pop,Europe,2010-02-26,,1269561600,
1216864202,Courtesy Callback,With You (Shortly),위스키ᴸᵗᵈ,Electronic,Japan,2018,7:24,1514764800,7.24
1500201702,Dragon Breath,Swingadelic Universe,Slide (24),Electronic,Italy,2018-02-01,7:56,1519862400,7.5600000000000005
794208202,Roller Skate Rag,Funny Girl (The Original Sound Track Recording),Omar Sharif,Stage & Screen,Greece,1968,2:00,-62158400,2
4751802,Terrace Of Memories,Terrace Of Memories,Terrace Of Memories,Electronic,US,,6:48,,6.48
511584915,Hungry Eyes,Saddle Up The Palomino!,The Flying Burrito Bros,Rock,,1998,,882612800,
1404645419,Never Had A Dream Come True,Looking Back,Stevie Wonder,Funk / Soul,US,1977,2:59,220924800,2.59
1426528817,Der Heilär,Einmal Gamer Immer Gamer,Jan Hegenberg,"Folk, World, & Country",Germany,2019,2:45,1546200800,2.45
1288228205,When My Love Comes Down,Temptation,Duke Robillard,Funk / Soul,US,1994,2:47,757282400,2.4699999999999998
787221520,"Ay, Jalisco No Te Rajes",Garibaldi,Garibaldi,Latin,Mexico,1989,,599616000,
1228941487,Le Tango De La Melancolie,"""En Chanson...",Serge Reggiani,"Folk, World, & Country",France,1992,,694224000,
1612800800,Shake,Shake,Ohm Hourani,Electronic,,2020-10-28,14:28,1602842200,14.28
1597276200,Events In Concealment,Deception Ignored,Deathrow,Rock,Russia,,5:20,,5.2
1419824225,Shred Uranium Pussy,Complete Studio Collection,Syphilitic Vaginas,Rock,US,2019-09-17,1:12,1568678400,1.12
841922922,Κύλα Γιαουρτοποταμέ Ή Το Άσπρο Χρώμα - Ορχηστρικό,Εδώ Λιλιπούπολη,Various,"Folk, World, & Country",Greece,,,,
971521217,The 59th Street Bridge Song (Feelin' Groovy),The Concert In Central Park,Simon & Garfunkel,"Folk, World, & Country",US,1982,,278691200,
686616720,Rendez-Vous Avec La Liberté,Montand,Yves Montand,Pop,France,1995,2:09,788918400,2.09
515518626,Life In A Northern Town,80s The Collection - 60 Definitive Hits,Various,Rock,UK & Europe,2012-11-06,4:15,1252160000,4.15
1472276809,愛無止境 = My Heart With Go On,流行天下,Various,Pop,China,1998,,882612800,
1027585200,Hernando's Hideway,16 Tango Favorites,Orchestra Argentina,Latin,Netherlands,,2:28,,2.2800000000000002
455680001,Monarchs,Latitudes And Longitudes,Signals Midwest,Rock,US,2011,,1292840000,
982451202,Lazy,Golden Hits,Marilyn Monroe,Stage & Screen,Europe,,2:22,,2.22
71546507,Lady (Clean Street Version),MTV Party To Go Volume 10,Various,Latin,US,1996,4:25,820454400,4.25
1256179429,Huayno alegre,Latinalainen Amerikka,Various,"Folk, World, & Country",Finland,1998,2:22,882612800,2.22
890228010,Dvanaest Meseci,"Pesme Iz TV Serije ""Na Slovo, Na Slovo""",Various,Children's,Yugoslavia,1985,,472285600,
1562502705,Holy Ground,Meet The Kilkennys - Live,The Kilkennys,"Folk, World, & Country",Ireland,,,,
1188178602,Our Feet,Up For Grabs,Pushed Too Far (2),Rock,Belgium,2010-05-15,,1272881600,
421852607,Why Don't You Find Out For Yourself,In Concert,Morrissey,Rock,Brazil,,,,
22068702,Respect Mine,Shadē Business,PMD,Hip Hop,US,1994,2:22,757282400,2.22
927285204,A Hard Days Night,20 Greatest Hits,The Beatles,Rock,Netherlands,,,,
202741800,Uvod,Balkan Merak,Slonovski Bal,"Folk, World, & Country",France,2002,2:10,1041279200,2.1
1196572404,Scotty Wilson / Donald MacLellan Of Rothesay,Ian Powrie At Home,Ian Powrie,"Folk, World, & Country",UK,1988,,567992600,
1002670704,Stop Playing With My Mind,Disco Ibiza,Various,Electronic,Spain,2000,,946684800,
210948200,Blue Flowers (Bass Christ In The Nite Garden Mix),Bass Christ Bootlegs,Bass Christ,Electronic,UK,2010-01-00,5:01,1262204000,5.01
1274722425,Ráno V Ulicích,Devadesátky To Nejlepší,Various,Pop,Czech Republic & Slovakia,2017,,1482228800,
225556719,Destroying The Locket,Harry Potter And The Deathly Hallows - Part 1,Alexandre Desplat,Stage & Screen,Europe,2010,,1262204000,
192864510,Joose Theme,Sugar Crash Damage,Syphilis Sauna,Electronic,US,2009-08-08,,1249689600,
854208400,Darbari NYC (Diamond Turban Remix),Shiva Moon,Maneesh De Moor,Electronic,Nepal,,6:56,,6.5600000000000005
496644704,"Accompagnato Ed Arioso: ""Vain, Fluctuating State Of Human Empire"" (Nitocris)",Belshazzar,Georg Friedrich Händel,Classical,Germany,1991,5:06,662688000,5.06
1505244010,A Country Boy Can Survive,The Early '80s,Various,"Folk, World, & Country",US,1991,4:17,662688000,4.17
742447002,Got Ya,Riot EP,Response,Electronic,UK,2015-09-04,,1441224800,
894152202,Be Thou My Vision,My Savior's Love,Tommy Coomes Band,"Folk, World, & Country",US,2004,,1072915200,
1088951604,Jimmy Kommt Wieder (1957),Blaues Boot Im Sonnenschein - Original-Schlagerhits Der 50er Jahre,Various,Pop,German Democratic Republic (GDR),1987,2:44,526457600,2.44
776245704,حاسب نفسك = Haseb Nafsak,طُول عُمري,نوال الزغبي,"Folk, World, & Country",France,2001,4:22,978207200,4.22
847824209,The Only One,Good,Morphine (2),Rock,Japan,1992,2:42,725846400,2.42
1165074402,Dolls In The Clock,Every Mothers' Son's Back,Every Mothers' Son,Pop,US,1967,,-94694400,
708465214,Big Buns,E Pluribus Funk / Good Singin' Good Playin',Grand Funk Railroad,Rock,Russia,1998,0:20,882612800,0.2
1559629602,Arise,Redux,Amebix,Rock,US,2010,,1262204000,
1426856700,Ariane,Ariane,Joachim Pastor,Electronic,France,2018-07-27,5:51,1522649600,5.51
1528415001,Piece 2,Avant-garde Has Got Soul Too,Александр Емельянов,Jazz,Russia,2001,,978207200,
872829200,Crazy In Love (MJ Remix Nu Soul No Rap),Crazy In Love (Remixes),Beyoncé,Hip Hop,Finland,2002,6:28,1041279200,6.28
205544600,Just Keep Walking,Greatest Video Hits (1980-1990),INXS,Rock,US,1990,,621152000,
1514991509,Chiu Chiu,Mopar Stereo 8,Various,"Folk, World, & Country",US,,,,
1112258100,A Bailar Oriza,A Bailar Oriza / Palo,Joey Pastrana Y Su Nuevo Sonido,Latin,Colombia,,,,
558209214,Shazam,Greatest Hits Volume 2,The Shadows,Pop,Poland,1990,2:17,621152000,2.17
105686900,"Cello Concerto In E Minor, Op.85",Cello Concerto,Sir Edward Elgar,Classical,UK,1980,,215522800,
1146292901,Warm Velley,Homage To Charlie Parker,The Paris All-Stars,Jazz,Japan,1991-02-21,5:15,667094400,5.15
418408602,Them Belly Full (But We Hungry),Rebel Music,Bob Marley & The Wailers,Reggae,Spain,1986,,504921600,
246192901,Зеленая Трава У Моего Дома (Английская Песня),"Братец, Поделись Со Мной Обедом / Зеленая Трава У Моего Дома",Tom Jones,Pop,USSR,1971,,21526000,
1487842508,M'Bamba,Cote Ouest,Extra Musica,"Folk, World, & Country",France,1997,,852076800,
624027208,Le Disque Usé,Edition La Chanson - Edith Piaf / Vol. VI,Edith Piaf,"Folk, World, & Country",Germany,1980,4:02,215522800,4.02
1176550104,Ain't No Doubt,Gunslinger,Tres Hombres (5),Blues,US,1982,2:47,410227200,2.4699999999999998
658172815,"Here, There And Everywhere",Miss Otis...,Dissipated Eight,"Folk, World, & Country",,,,,
24272409,Artificial Intelligence,Electro Bass Compilation (Volume 1),Dynamix II,Hip Hop,US,1994,2:04,757282400,2.04
206559206,Bagarn Bakar Bröd,Je Suis La Mer,Klabbes Bank,Jazz,Sweden,2009,5:22,1220768000,5.22
982987201,Untitled Track 2,Untitled (Maxi 22),Da Silva,Electronic,France,2019,,1546200800,
1606782004,Πιο Πολύ Για Μένα,Το Απέναντι Μπαλκόνι,Ελένη Βιτάλη,"Folk, World, & Country",Greece,2020,,1577826800,
1529298208,A Field Of Yellow Daisies,"Green, Green Grass Of Home",Tom Jones,Pop,New Zealand,1967,,-94694400,
817545106,The Convention,A History 1952-1960,Dee Clark,Pop,UK,2011,,1292840000,
1197772105,Esperaré Por Tí (I Will Wait For You),El Bello Idioma Del Amor,Buddy Merrill,Pop,Venezuela,,2:21,,2.21
1279248004,"Same Thing, Only Louder",Lake Of Fake - The PRF Singles Club Q7,Various,Rock,US,2014-11-24,,1416787200,
1184902105,Old Movies,Heart Of The City,Tom Grant (2),Jazz,US,1984,,441762200,
961224701,Help Me,Rockapalast Live: Alvin Lee's Ten Years Later,Ten Years Later,Blues,US,2000,,946684800,
252528412,Junky's Life,Siberian Hardcore,Bastards,Rock,Germany,2005,,1104527600,
942026809,Skimbleshanks The Railway Cat,Cats: Selections From The Original Broadway Cast Recording,Andrew Lloyd Webber,Stage & Screen,Japan,1982,,410227200,
256454201,Who Knows I Love You (Instrumental),Who Knows I Love You / Who Knows I Love You (Instrumental),Dimple Hinds All Stars,Reggae,UK,1975,,157766400,
827728906,Love You Till Friday,The Early Mats,The Replacements,Rock,Italy,2011,,1292840000,
718902410,"Like, Wow!",Puke Point At The Juke Joint,Charlie Burton And The Hiccups,Rock,US,1991,2:40,662688000,2.4
1505952202,Stuck On You,Could I Have This Dance,Acker Bilk,Pop,Germany,2002,,1009842200,
225699817,Invisible Kid,St. Anger,Metallica,Rock,Australasia,2002,8:54,1041279200,8.54
122126601,Fabulous Day,Fabulous Day,Redd Angel,Hip Hop,Germany,2001,,978207200,
1295401601,La Reina Del Surf,Vamos A La Playa,Pornosurf,Rock,,2016,,1451606400,
192224206,Brincando De Amar,Kacau Gomes,Kacau Gomes,Pop,Brazil,2000,,946684800,
1191547502,Catalyst (Release 0017),Headline Releases 0009 - 0019,Various,Electronic,Germany,2002,6:26,1009842200,6.26
256211700,Space Voodoo (Original),The Space Voodoo,Marcello Napoletano,Electronic,US,2010-11-22,,1290284000,
1051528001,Mama Don´t Allow No Parkin,School Punks,Brownsville Station,Rock,Spain,1974,,126220400,
147884004,Because Of You (Polar Pair Mix),Because Of You,Michelle Amador,Electronic,UK,2007-10-01,7:22,1191196800,7.22
188550902,Shake Ya Bum Bum,La Bella Mafia (A Cappella),Lil' Kim,Hip Hop,US,2002,2:50,1041279200,2.5
727847422,Auto Zone,Absolutely Live In The Zone,Fall Out Boy,Pop,US,2009-12-05,0:20,1259971200,0.2
654421200,La Mano De Dios,La Mano De Dios,Lucha Villa,"Folk, World, & Country",Spain,1967,2:09,-94694400,2.09
1248121800,Nostalgia,Year One,Various,Hip Hop,US,2019,,1546200800,
247222800,Sweet Baby James,James Taylor (Live),James Taylor (2),"Folk, World, & Country",UK,1992,4:11,725846400,4.11
1128511200,Rock 'N' Roll Damnation,Powerage,AC/DC,Rock,Canada,,2:25,,2.25
428718811,The Best,The Greatest Rock Album Of All Time,Various,Pop,Australia,1992,,694224000,
722584410,Лелеки,Найкращі Пісні,Оксана Білозір,"Folk, World, & Country",Ukraine,2010,,1262204000,
882628814,Dark Knight,Gross Misconduct,Method Of Destruction,Rock,US,1989,5:58,599616000,5.58
1411844511,No Creas En La Mujer,Tortillas Negras (24 Nuggets From Orfeon Records Vaults),Various,Funk / Soul,Mexico,2019,,1546200800,
522245701,Galope,Demo,LeFolex,Rock,Argentina,2012,2:20,1225276000,2.2
147279700,Shadow Believers Pt. I,Shadow Believers,Alex Bau,Electronic,Germany,2008-09-19,,1221782400,
42421200,Riot!!!,Punk Invasion,Total Chaos (2),Rock,US,2001-06-12,0:21,992204000,0.21
